,EmployeeID,EmployeeName,Education,EducationField,Department,JobRole,SelfRating,self_rating_category,ManagerRating,manager_rating_category,Salary,MaritalStatus,Ethnicity,Gender,Age,YearsAtCompany,TrainingOpportunitiesTaken,education_sorter
774,5639-70C0,Trudi Evens,Master's Degree,Human Resources,Human Resources,HR Manager,3.6666666666666665,Above Average,3.3333333333333335,Average,509940,Divorced,Black or African American,Female,36,4,1,2
775,3C78-06E7,Konstantin Muldownie,Master's Degree,Information Systems,Technology,Software Engineer,4.333333333333333,Above Average,4.0,Above Average,85074,Married,Asian or Asian American,Male,24,4,1,2
776,BBD0-FB7D,Edin Savill,Master's Degree,Economics,Sales,Sales Executive,3.6666666666666665,Above Average,3.3333333333333335,Average,87629,Divorced,Mixed or multiple ethnic groups,Female,23,4,0,2
777,106F-F7C7,Amelia Izard,No Formal Qualifications,Information Systems,Technology,Analytics Manager,4.0,Above Average,3.6666666666666665,Above Average,168483,Married,Black or African American,Female,25,4,1,5
778,A848-F98B,Scot Yakebovich,High School,Computer Science,Technology,Data Scientist,4.4,Above Average,3.9,Above Average,38038,Married,Black or African American,Male,25,2,0,4
779,EE7E-F5AC,Nonna Bagnold,Bachelor's Degree,Other,Sales,Sales Representative,3.6666666666666665,Above Average,3.0,Average,27185,Single,White,Female,23,4,2,3
780,C27A-1115,Alasteir Muge,Master's Degree,Computer Science,Technology,Machine Learning Engineer,4.666666666666667,Excellent,4.333333333333333,Above Average,96514,Married,Mixed or multiple ethnic groups,Male,25,4,1,2
781,C57E-6E4F,Tremain Drakes,Bachelor's Degree,Computer Science,Technology,Data Scientist,3.9,Above Average,3.4,Average,32502,Single,Asian or Asian American,Male,24,1,0,3
782,BBB4-89C7,Ilene Moffat,Bachelor's Degree,Computer Science,Technology,Senior Software Engineer,4.333333333333333,Above Average,3.6666666666666665,Above Average,90418,Divorced,Mixed or multiple ethnic groups,Non-Binary,25,4,2,3
783,84AD-D566,Ashien Villa,Bachelor's Degree,Business Studies,Technology,Software Engineer,4.333333333333333,Above Average,3.6666666666666665,Above Average,30838,Single,American Indian or Alaska Native,Female,22,4,2,3
784,26DF-1241,Hebert Drewes,Bachelor's Degree,Economics,Sales,Sales Representative,4.666666666666667,Excellent,4.333333333333333,Above Average,30477,Married,White,Male,23,4,1,3
785,4657-FE18,Staford Perrins,High School,Information Systems,Technology,Senior Software Engineer,4.1,Above Average,3.7,Above Average,145716,Married,American Indian or Alaska Native,Non-Binary,29,1,2,4
786,D93A-CC98,Arabella Mont,Master's Degree,Marketing,Sales,Sales Executive,4.0,Above Average,3.4,Average,208684,Single,White,Female,24,2,0,2
787,75CF-67E0,Andra Stickney,High School,Information Systems,Technology,Data Scientist,3.3333333333333335,Average,3.0,Average,28926,Divorced,Black or African American,Female,25,4,1,4
788,4188-C61D,Fanny Yoell,No Formal Qualifications,Information Systems,Technology,Data Scientist,4.3,Above Average,3.9,Above Average,23039,Single,White,Female,22,0,0,5
789,45A4-C1D0,Baxy Goodliff,Bachelor's Degree,Computer Science,Technology,Software Engineer,3.6666666666666665,Above Average,3.3333333333333335,Average,74314,Divorced,Mixed or multiple ethnic groups,Male,22,4,0,3
790,6CC9-81FC,Anatollo Dake,Bachelor's Degree,Computer Science,Technology,Data Scientist,4.0,Above Average,3.6666666666666665,Above Average,33086,Single,White,Male,25,4,1,3
791,9283-E971,Meredith Hansod,Master's Degree,Marketing,Sales,Sales Executive,4.333333333333333,Above Average,4.0,Above Average,250555,Married,Asian or Asian American,Female,40,4,1,2
792,72A2-1105,Mollee Hartop,Bachelor's Degree,Marketing,Sales,Sales Executive,4.333333333333333,Above Average,3.3333333333333335,Average,60699,Single,Black or African American,Female,22,4,1,3
793,34FB-D8F3,Sheffie McCrum,High School,Computer Science,Technology,Engineering Manager,4.0,Above Average,4.0,Above Average,285138,Married,White,Male,25,4,1,4
794,65C9-0885,Kain Libero,No Formal Qualifications,Computer Science,Technology,Senior Software Engineer,4.0,Above Average,3.6666666666666665,Above Average,121373,Divorced,White,Male,25,4,1,5
795,42F5-707F,Wilburt Feldhuhn,Bachelor's Degree,Information Systems,Technology,Senior Software Engineer,3.0,Average,2.3333333333333335,Below Average,81034,Married,White,Male,23,4,0,3
796,03D3-AA88,Mycah Brolechan,Master's Degree,Other,Technology,Software Engineer,4.333333333333333,Above Average,3.3333333333333335,Average,42250,Married,White,Male,23,4,1,2
797,1A38-1D62,Maurise Shaxby,Bachelor's Degree,Information Systems,Technology,Data Scientist,4.666666666666667,Excellent,4.333333333333333,Above Average,36862,Divorced,Mixed or multiple ethnic groups,Female,24,4,2,3
798,D7C2-EAA5,Camila Lergan,Master's Degree,Computer Science,Technology,Machine Learning Engineer,4.666666666666667,Excellent,4.333333333333333,Above Average,67558,Divorced,Mixed or multiple ethnic groups,Female,23,4,0,2
799,6151-4A92,Milicent Kiossel,Master's Degree,Computer Science,Technology,Machine Learning Engineer,5.0,Excellent,4.0,Above Average,105411,Single,White,Non-Binary,25,4,1,2
800,EA37-AE5E,Freda Bartolijn,Bachelor's Degree,Marketing,Sales,Sales Executive,3.6666666666666665,Above Average,3.0,Average,69678,Married,White,Female,23,4,1,3
801,41A7-9C19,Ginevra Edson,Master's Degree,Economics,Sales,Sales Executive,3.3333333333333335,Average,3.0,Average,78937,Married,Mixed or multiple ethnic groups,Female,23,4,3,2
802,A409-26AC,Agretha Shakelade,No Formal Qualifications,Computer Science,Technology,Engineering Manager,4.0,Above Average,3.6666666666666665,Above Average,170803,Married,Black or African American,Non-Binary,25,4,1,5
803,994A-5F84,Vance Norsworthy,No Formal Qualifications,Technical Degree,Sales,Sales Representative,4.0,Above Average,3.3333333333333335,Average,37461,Single,White,Male,25,4,1,5
804,0B19-EFB2,Ada Bynold,Master's Degree,Computer Science,Technology,Engineering Manager,3.3333333333333335,Average,3.0,Average,300594,Single,White,Female,39,4,1,2
805,1DC4-97CF,Karee Cristofvao,Master's Degree,Marketing,Sales,Sales Executive,4.333333333333333,Above Average,3.3333333333333335,Average,167051,Single,White,Female,25,4,2,2
806,07F6-D61B,Jodee Vala,Bachelor's Degree,Information Systems,Technology,Software Engineer,3.6666666666666665,Above Average,3.0,Average,23995,Divorced,White,Female,23,4,0,3
807,81FF-8D6C,Mireielle Gabbitis,Bachelor's Degree,Economics,Sales,Sales Representative,4.2,Above Average,3.5,Above Average,24095,Single,Black or African American,Female,24,2,0,3
808,81F1-950F,Sapphire Prayer,Master's Degree,Computer Science,Technology,Analytics Manager,3.3333333333333335,Average,2.3333333333333335,Below Average,174400,Divorced,White,Female,25,4,1,2
809,F1B6-31B7,Idette Connett,Bachelor's Degree,Marketing,Human Resources,HR Executive,4.333333333333333,Above Average,4.333333333333333,Above Average,48797,Married,Mixed or multiple ethnic groups,Female,25,4,0,3
810,FB6A-3F11,Ophelia Cosby,No Formal Qualifications,Information Systems,Technology,Data Scientist,4.333333333333333,Above Average,3.6666666666666665,Above Average,34193,Married,Mixed or multiple ethnic groups,Female,22,4,0,5
811,DB6B-88DA,Lindie Oliver-Paull,No Formal Qualifications,Information Systems,Technology,Software Engineer,4.666666666666667,Excellent,4.0,Above Average,48570,Married,Native Hawaiian ,Female,25,4,2,5
812,5F06-D3F6,Calv Pearcehouse,Master's Degree,Computer Science,Technology,Machine Learning Engineer,3.6666666666666665,Above Average,3.3333333333333335,Average,193347,Divorced,White,Male,28,4,0,2
813,425F-4D2D,Kimberlyn Preston,Master's Degree,Marketing,Sales,Sales Executive,3.6666666666666665,Above Average,2.6666666666666665,Average,57742,Divorced,Mixed or multiple ethnic groups,Female,25,4,2,2
814,DBF5-E57D,Freeland Chalcot,Bachelor's Degree,Other,Technology,Analytics Manager,3.6666666666666665,Above Average,3.0,Average,303446,Divorced,White,Male,25,4,0,3
815,4C99-E626,Friederike Wandrey,Bachelor's Degree,Computer Science,Technology,Data Scientist,4.0,Above Average,3.3333333333333335,Average,96779,Single,Black or African American,Female,25,4,1,3
816,C016-FA12,Sofie Dumphries,No Formal Qualifications,Marketing,Sales,Sales Representative,4.0,Above Average,3.3,Average,32894,Single,American Indian or Alaska Native,Female,25,2,1,5
817,6BE1-09FB,Dino Bragge,Master's Degree,Marketing,Sales,Sales Executive,4.333333333333333,Above Average,4.0,Above Average,95643,Married,White,Male,25,4,2,2
818,61E2-6540,Holmes Disdel,Master's Degree,Computer Science,Technology,Senior Software Engineer,3.3333333333333335,Average,2.6666666666666665,Average,44256,Married,Black or African American,Non-Binary,24,4,1,2
819,FE0F-498F,Jerrie Juares,Bachelor's Degree,Other,Technology,Data Scientist,3.6666666666666665,Above Average,3.3333333333333335,Average,57686,Divorced,White,Female,22,4,0,3
820,D91C-815B,Lucille Balser,High School,Economics,Sales,Sales Representative,4.5,Excellent,3.9,Above Average,42250,Married,White,Female,22,4,0,4
821,F8D4-3CAB,Lynda Robken,Bachelor's Degree,Marketing,Human Resources,HR Executive,4.0,Above Average,3.6666666666666665,Above Average,99052,Married,White,Non-Binary,23,4,2,3
822,21C8-00EC,Geoff Veschambre,High School,Information Systems,Technology,Senior Software Engineer,4.333333333333333,Above Average,3.6666666666666665,Above Average,52314,Divorced,Asian or Asian American,Male,22,4,2,4
823,1424-0B0C,Annmaria Keeler,No Formal Qualifications,Information Systems,Technology,Senior Software Engineer,3.6666666666666665,Above Average,3.0,Average,356378,Divorced,White,Female,36,4,1,5
824,4C72-E72F,Sharlene MacGuffog,High School,Economics,Sales,Sales Executive,3.6666666666666665,Above Average,3.3333333333333335,Average,54841,Divorced,White,Female,24,4,2,4
825,ABC2-0036,Gerta Littlewood,Bachelor's Degree,Information Systems,Technology,Data Scientist,3.6666666666666665,Above Average,3.0,Average,101408,Married,Mixed or multiple ethnic groups,Female,24,4,0,3
826,2BCE-F73C,Mort Alliston,Master's Degree,Marketing,Sales,Sales Executive,5.0,Excellent,4.333333333333333,Above Average,68046,Single,Asian or Asian American,Male,23,4,1,2
827,D4BE-786C,Hurleigh Pashenkov,Bachelor's Degree,Economics,Sales,Sales Executive,4.333333333333333,Above Average,3.6666666666666665,Above Average,128634,Single,White,Male,24,4,3,3
828,2EF6-8D96,Lelia Giles,Master's Degree,Information Systems,Technology,Software Engineer,3.0,Average,2.6666666666666665,Average,22965,Married,White,Female,24,4,0,2
829,E6F7-EF68,Joaquin Bockmann,Bachelor's Degree,Marketing,Sales,Sales Executive,3.6666666666666665,Above Average,3.3333333333333335,Average,52318,Married,Mixed or multiple ethnic groups,Male,22,4,1,3
830,4862-E40F,Cob Stewart,Bachelor's Degree,Computer Science,Technology,Analytics Manager,3.6666666666666665,Above Average,2.6666666666666665,Average,381759,Single,Mixed or multiple ethnic groups,Male,46,4,2,3
831,9591-C955,Kaine Haukey,Bachelor's Degree,Information Systems,Technology,Software Engineer,4.333333333333333,Above Average,4.333333333333333,Above Average,65838,Divorced,Asian or Asian American,Male,24,4,0,3
832,E1FE-67B5,Lothaire Darlow,Bachelor's Degree,Information Systems,Technology,Senior Software Engineer,3.6666666666666665,Above Average,3.0,Average,126055,Single,American Indian or Alaska Native,Non-Binary,25,4,1,3
833,4D59-B831,Nell Teague,No Formal Qualifications,Human Resources,Human Resources,Recruiter,4.5,Excellent,4.1,Above Average,22150,Married,Other ,Female,25,2,1,5
834,CCE7-36ED,Dwain Nias,Bachelor's Degree,Computer Science,Technology,Machine Learning Engineer,3.3333333333333335,Average,3.3333333333333335,Average,236739,Married,Asian or Asian American,Male,36,4,2,3
835,ACB2-6640,Julee Corfield,Master's Degree,Marketing,Sales,Sales Executive,3.6666666666666665,Above Average,3.0,Average,75250,Divorced,White,Female,24,4,1,2
836,8369-ED26,Randie Tolliday,High School,Information Systems,Technology,Machine Learning Engineer,3.3333333333333335,Average,2.6666666666666665,Average,83894,Divorced,Asian or Asian American,Prefer Not To Say,25,4,1,4
837,AEEC-804D,Vannie Kissell,Master's Degree,Computer Science,Technology,Senior Software Engineer,3.6666666666666665,Above Average,3.3333333333333335,Average,69325,Divorced,Mixed or multiple ethnic groups,Female,23,4,0,2
838,CAD7-01BE,Marlin Egdell,Master's Degree,Marketing,Sales,Sales Executive,3.3333333333333335,Average,2.6666666666666665,Average,244765,Divorced,Mixed or multiple ethnic groups,Male,47,4,0,2
839,4938-402A,Gherardo Stratiff,Bachelor's Degree,Economics,Sales,Manager,4.333333333333333,Above Average,3.6666666666666665,Above Average,135407,Divorced,Black or African American,Male,24,4,3,3
840,7D95-B5B1,Glenna Blackston,Master's Degree,Computer Science,Technology,Senior Software Engineer,3.6666666666666665,Above Average,3.3333333333333335,Average,70737,Single,White,Female,25,4,0,2
841,7805-8A7C,Agna Grinnov,Master's Degree,Computer Science,Technology,Engineering Manager,3.3333333333333335,Average,2.6666666666666665,Average,337046,Single,Native Hawaiian ,Non-Binary,28,4,0,2
842,648E-FE5F,Tabb McInnes,Bachelor's Degree,Marketing,Sales,Sales Executive,4.333333333333333,Above Average,3.6666666666666665,Above Average,58914,Single,Black or African American,Male,25,4,1,3
843,5634-9D10,Estelle Chung,No Formal Qualifications,Information Systems,Technology,Software Engineer,3.5,Above Average,3.25,Average,42656,Single,Mixed or multiple ethnic groups,Female,25,4,0,5
844,1147-7E2F,Timotheus Antowski,Bachelor's Degree,Computer Science,Technology,Data Scientist,3.7777777777777777,Above Average,3.3333333333333335,Average,37021,Single,Mixed or multiple ethnic groups,Male,22,3,2,3
845,2DD1-FD7F,Godart Burgwin,Bachelor's Degree,Computer Science,Technology,Data Scientist,4.0,Above Average,3.3333333333333335,Average,34753,Single,Other ,Male,22,1,3,3
846,682D-8FD8,Maridel Valentin,High School,Information Systems,Technology,Engineering Manager,4.0,Above Average,3.3333333333333335,Average,188516,Married,Mixed or multiple ethnic groups,Female,25,4,0,4
847,3EAA-95E5,Beatrix Epelett,Master's Degree,Computer Science,Technology,Machine Learning Engineer,4.0,Above Average,4.0,Above Average,265523,Divorced,White,Non-Binary,40,4,2,2
848,ECC7-B638,Patrice Boorman,Bachelor's Degree,Marketing,Sales,Sales Executive,3.0,Average,3.0,Average,41741,Married,Black or African American,Male,24,4,0,3
849,0AF4-EC15,Gwenore Bernucci,Bachelor's Degree,Marketing,Sales,Sales Executive,3.6666666666666665,Above Average,3.3333333333333335,Average,91915,Single,Native Hawaiian ,Female,24,4,2,3
850,66BC-7AC0,Maynord Trinke,Bachelor's Degree,Marketing,Sales,Sales Representative,4.111111111111111,Above Average,3.6666666666666665,Above Average,33657,Married,White,Male,22,3,1,3
851,503B-AACE,Cherilynn Swafford,Bachelor's Degree,Information Systems,Technology,Data Scientist,4.0,Above Average,3.6666666666666665,Above Average,23198,Single,Mixed or multiple ethnic groups,Female,25,4,0,3
852,BFAF-1ED1,Georges Hinstridge,Master's Degree,Computer Science,Technology,Data Scientist,4.333333333333333,Above Average,4.333333333333333,Above Average,67538,Divorced,Mixed or multiple ethnic groups,Male,24,4,1,2
853,05CD-292D,Buddie Desforges,Bachelor's Degree,Other,Technology,Software Engineer,3.6666666666666665,Above Average,3.6666666666666665,Above Average,54501,Single,White,Male,24,4,3,3
854,C6F6-CDFE,Faythe Ephson,Master's Degree,Marketing,Sales,Sales Representative,4.0,Above Average,3.6666666666666665,Above Average,50513,Married,White,Female,24,4,1,2
855,DCA7-D382,Tynan Penhall,No Formal Qualifications,Information Systems,Technology,Data Scientist,4.0,Above Average,4.0,Above Average,54371,Divorced,White,Male,22,4,1,5
856,07F5-A45D,Willdon Spurgin,High School,Economics,Sales,Sales Representative,4.0,Above Average,3.5555555555555554,Above Average,38448,Single,Asian or Asian American,Male,24,4,0,4
857,F72B-49FF,Gerianne Tidbold,Bachelor's Degree,Business Studies,Technology,Machine Learning Engineer,3.6666666666666665,Above Average,3.0,Average,251681,Married,American Indian or Alaska Native,Female,36,4,1,3
858,5919-4ADE,Lelah Blackney,Bachelor's Degree,Computer Science,Technology,Senior Software Engineer,4.0,Above Average,3.3333333333333335,Average,65486,Married,White,Female,24,4,3,3
859,9723-FED9,Charyl Bartaletti,Bachelor's Degree,Business Studies,Technology,Data Scientist,3.3333333333333335,Average,2.6666666666666665,Average,41555,Married,Black or African American,Female,24,4,0,3
860,61E5-836E,Frederigo Wichard,Bachelor's Degree,Business Studies,Technology,Software Engineer,3.3333333333333335,Average,3.0,Average,35199,Divorced,White,Non-Binary,24,4,1,3
861,2937-EB65,Jarred Stoddard,Bachelor's Degree,Marketing,Sales,Sales Executive,3.3333333333333335,Average,2.3333333333333335,Below Average,116132,Single,Mixed or multiple ethnic groups,Male,24,4,0,3
862,2A89-93B6,Lissy Schimek,Master's Degree,Computer Science,Technology,Data Scientist,4.222222222222222,Above Average,3.7777777777777777,Above Average,30117,Single,White,Female,24,3,0,2
